obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/25,20,30,15.3,1025.03,60.51
2018/12/25,19,0,16.3,1051.31,71.24
2018/12/25,19,30,16.3,1057.41,221.44
2018/12/25,18,0,16.0,1028.67,78.59
2018/12/25,18,30,16.0,1034.23,72.66
2018/12/25,17,0,16.6,993.14,79.08
2018/12/25,17,30,16.6,1014.28,82.59
2018/12/25,16,0,17.3,964.78,76.0
2018/12/25,16,30,17.3,991.11,73.2
2018/12/25,15,0,17.9,958.64,56.3
2018/12/25,15,30,17.9,951.2,59.44
2018/12/25,14,0,18.1,922.36,54.73
2018/12/25,14,30,18.1,937.86,54.43
2018/12/25,13,0,18.6,935.94,54.43
2018/12/25,13,30,18.6,927.22,54.43
2018/12/25,12,0,19.6,986.66,52.36
2018/12/25,12,30,19.6,955.02,35.59
2018/12/25,11,0,18.6,1047.91,60.69
2018/12/25,11,30,18.6,1025.07,55.31
2018/12/25,10,0,18.3,1041.44,67.79
2018/12/25,10,30,18.3,1039.59,80.99
2018/12/25,9,0,17.9,1077.15,54.58
2018/12/25,9,30,17.9,1058.81,55.58
2018/12/25,8,0,17.3,1090.64,54.45
2018/12/25,8,30,17.3,1088.23,52.41
2018/12/25,7,0,16.6,1071.12,54.44
2018/12/25,7,30,16.6,1071.01,52.41
2018/12/25,6,0,16.2,1002.69,54.43
2018/12/25,6,30,16.2,1033.1,53.92
2018/12/25,5,0,15.0,975.92,54.45
2018/12/25,5,30,15.0,979.5,50.95
2018/12/25,4,0,15.1,973.01,58.03
2018/12/25,4,30,15.1,980.61,51.95
2018/12/25,3,0,18.0,973.35,47.56
2018/12/25,3,30,18.0,958.51,54.44
2018/12/25,2,0,19.2,972.0,43.12
2018/12/25,2,30,19.2,977.49,44.09
2018/12/25,1,0,19.8,981.94,61.37
2018/12/25,1,30,19.8,967.16,54.56
2018/12/25,0,0,21.4,995.61,69.87
2018/12/25,0,30,21.4,984.8,53.87
2018/12/24,23,0,21.6,1050.45,64.28
2018/12/24,23,30,21.6,1013.76,76.97
2018/12/24,22,0,22.5,1088.8,75.13
2018/12/24,22,30,22.5,1077.58,86.89
2018/12/24,21,0,23.0,1170.67,76.31
2018/12/24,21,30,23.0,1130.49,82.94
2018/12/24,20,0,25.8,1142.64,79.98
2018/12/24,20,30,25.8,1177.76,99.77
2018/12/24,19,0,27.7,1164.27,97.83
2018/12/24,19,30,27.7,1162.03,92.65
2018/12/24,18,0,29.6,1165.24,77.11
2018/12/24,18,30,29.6,1168.23,97.83
2018/12/24,17,0,31.0,1162.95,97.83
2018/12/24,17,30,31.0,1165.72,79.53
2018/12/24,16,0,31.7,1153.93,134.64
2018/12/24,16,30,31.7,1160.8,109.4
2018/12/24,15,0,32.4,1119.52,120.27
2018/12/24,15,30,32.4,1142.91,128.84
2018/12/24,14,0,31.0,1085.84,104.03
2018/12/24,14,30,31.0,1109.25,74.08
2018/12/24,13,0,31.1,1044.49,69.84
2018/12/24,13,30,31.1,1069.03,90.27
2018/12/24,12,0,29.7,1005.71,64.63
2018/12/24,12,30,29.7,939.14,54.89
2018/12/24,11,0,28.0,1004.69,58.01
2018/12/24,11,30,28.0,992.79,59.13
2018/12/24,10,0,25.5,1027.07,62.4
2018/12/24,10,30,25.5,1021.59,66.73
2018/12/24,9,0,22.4,1077.03,65.56
2018/12/24,9,30,22.4,1058.69,66.73
2018/12/24,8,0,19.3,1109.49,66.73
2018/12/24,8,30,19.3,1091.83,66.02
2018/12/24,7,0,16.9,1114.43,66.73
2018/12/24,7,30,16.9,1123.66,67.1
2018/12/24,6,0,15.1,1064.54,51.66
2018/12/24,6,30,15.1,1097.64,57.68
2018/12/24,5,0,13.4,1002.04,53.11
2018/12/24,5,30,13.4,1037.38,56.03
2018/12/24,4,0,14.1,981.42,18.44
2018/12/24,4,30,14.1,994.79,51.8
2018/12/24,3,0,14.5,970.46,46.14
