date,hour,minute,temp,demand,spot
17/6/18,6,30,6.31,6909.89,49.67
17/6/18,7,0,5.75,7225.76,52.7
17/6/18,7,30,5.75,7647.36,52.87
17/6/18,8,0,8,8096.64,59.53
17/6/18,8,30,8,8542.94,66.75
17/6/18,9,0,9.7,8769.36,67.23
17/6/18,9,30,9.7,8824.25,64.53
17/6/18,10,0,9.33,8744.76,58.58
17/6/18,10,30,9.33,8626.58,58.7
17/6/18,11,0,11.19,8458.19,59.53
17/6/18,11,30,11.19,8242.87,52.71
17/6/18,12,0,12.03,8162.76,50.37
17/6/18,12,30,12.03,8083.48,54
17/6/18,13,0,11.03,8003.39,51.96
17/6/18,13,30,11.03,7970.98,53.53
17/6/18,14,0,12.41,7962.9,52.1
17/6/18,14,30,12.41,8055.37,51.4
17/6/18,15,0,12.6,8155.94,57.1
17/6/18,15,30,12.6,8345.99,60.9
17/6/18,16,0,10.95,8664.24,73.47
17/6/18,16,30,10.95,9046.46,72.27
17/6/18,17,0,10.91,9615.71,86.04
17/6/18,17,30,10.91,10387.69,107.06
17/6/18,18,0,10.01,10872.59,113.72
17/6/18,18,30,10.01,10885.62,108.76
17/6/18,19,0,8.18,10799.66,107.32
17/6/18,19,30,8.18,10588.86,98.7
17/6/18,20,0,8.77,10405.36,105.9
17/6/18,20,30,8.77,10203.65,96.53
17/6/18,21,0,8.56,9954.85,88.85
17/6/18,21,30,8.56,9697.85,85.96
17/6/18,22,0,7.58,9327.01,72.36
17/6/18,22,30,7.58,9065.06,75.85
17/6/18,23,0,8.29,8591.45,65.57
17/6/18,23,30,8.29,8332.69,62.74
18/6/18,0,0,7.83,8132.2,64.24
18/6/18,0,30,7.83,7868.03,60.38
18/6/18,1,0,7.83,7633.92,51.17
18/6/18,1,30,7.83,7474.97,54.59
18/6/18,2,0,7.47,7351.7,47.97
18/6/18,2,30,7.47,7058.89,46.59
18/6/18,3,0,7.1,6858.93,38.39
18/6/18,3,30,7.1,6702.17,33.19
18/6/18,4,0,7.8,6655.37,40.24
18/6/18,4,30,7.8,6711.75,49.88
18/6/18,5,0,7.33,6907.11,56.18
18/6/18,5,30,7.33,7323.15,63.35
18/6/18,6,0,6.63,7781.26,68.17
18/6/18,6,30,6.63,8618.8,96.54
18/6/18,7,0,7.2,9503.4,141.8
18/6/18,7,30,7.2,10107.62,89.69
18/6/18,8,0,7.99,10590,266.75
18/6/18,8,30,7.99,10626.47,210.92
18/6/18,9,0,9.91,10446.88,149.82
18/6/18,9,30,9.91,10391.46,261.59
18/6/18,10,0,10.95,10168.4,119.11
18/6/18,10,30,10.95,10088.65,109.09
18/6/18,11,0,11.41,9928.63,87.31
18/6/18,11,30,11.41,9732.97,90.22
18/6/18,12,0,12.37,9628.68,86.91
18/6/18,12,30,12.37,9538.74,103.92
18/6/18,13,0,13.58,9428.12,87.51
18/6/18,13,30,13.58,9357.9,81.28
18/6/18,14,0,13.59,9334.85,74.16
18/6/18,14,30,13.59,9390.01,90.01
18/6/18,15,0,14.04,9341.45,85
18/6/18,15,30,14.04,9420.53,81.52
18/6/18,16,0,12.9,9679.45,84.41
18/6/18,16,30,12.9,9988.29,90.32
18/6/18,17,0,12.09,10517.9,105.16
18/6/18,17,30,12.09,11245.37,151.81
18/6/18,18,0,10.86,11795.35,283.19
18/6/18,18,30,10.86,11784.28,274.85
18/6/18,19,0,9.48,11665.75,136.71
18/6/18,19,30,9.48,11356.63,98.2
18/6/18,20,0,9.44,11110.92,104.67
18/6/18,20,30,9.44,10852.75,99.64
18/6/18,21,0,8.31,10615.11,96.61
18/6/18,21,30,8.31,10235.75,85.11
18/6/18,22,0,8.13,9806.8,71.88
18/6/18,22,30,8.13,9597.11,102.46
18/6/18,23,0,7.71,9198.36,92.66
18/6/18,23,30,7.71,9043.51,93.1
19/6/18,0,0,7.41,8843.2,84.14
19/6/18,0,30,7.41,8603.58,69.58
19/6/18,1,0,6.33,8447.99,67.24
19/6/18,1,30,6.33,8274.89,64.79
19/6/18,2,0,7.06,7991.13,70.93
19/6/18,2,30,7.06,7672.39,67.64
19/6/18,3,0,6.69,7415.92,63.03
19/6/18,3,30,6.69,7222.9,62.75
19/6/18,4,0,6.9,7129.3,62.42
19/6/18,4,30,6.9,7134.24,60.56
19/6/18,5,0,6,7284.75,58.75
19/6/18,5,30,6,7640.99,61.81
19/6/18,6,0,5.83,8086.27,69.95
19/6/18,6,30,5.83,8934.66,119.47
19/6/18,7,0,6.4,9788.02,220.97
19/6/18,7,30,6.4,10408.59,108.47
19/6/18,8,0,7.57,10773,146.14
19/6/18,8,30,7.57,10806.58,122.11
19/6/18,9,0,8.94,10642.78,111.15
19/6/18,9,30,8.94,10587.43,110.44
19/6/18,10,0,10.58,10352.87,105.01
19/6/18,10,30,10.58,10262.75,122.28
19/6/18,11,0,12.4,10078.29,102.51
19/6/18,11,30,12.4,9984.52,96.82
19/6/18,12,0,13.41,9917.66,87.61
19/6/18,12,30,13.41,9941.41,90.16
19/6/18,13,0,13.4,9908.72,90.05
19/6/18,13,30,13.4,9853.71,90.01
19/6/18,14,0,14.76,9830.34,90.01
19/6/18,14,30,14.76,9636.01,90.01
19/6/18,15,0,14.96,9420.84,89.83
19/6/18,15,30,14.96,9628.95,90.01
19/6/18,16,0,14.23,9932.22,93.43
19/6/18,16,30,14.23,10264.88,95.43
19/6/18,17,0,12.96,10756.41,121.47
19/6/18,17,30,12.96,11485.3,195.15
19/6/18,18,0,10.84,12076.39,297.43
19/6/18,18,30,10.84,12076.7,167.64
19/6/18,19,0,9.68,11920.82,118.04
19/6/18,19,30,9.68,11603.34,122.68
19/6/18,20,0,9.13,11269.57,106.3
19/6/18,20,30,9.13,11036.83,103.08
19/6/18,21,0,8.26,10678.64,99.07
19/6/18,21,30,8.26,10295.07,90.43
19/6/18,22,0,8.85,9874.68,86.89
19/6/18,22,30,8.85,9698.09,132.17
19/6/18,23,0,7.67,9280.07,82.4
19/6/18,23,30,7.67,9154,79.31
20/6/18,0,0,7.31,8920.94,72.37
20/6/18,0,30,7.31,8671.91,62.23
20/6/18,1,0,8.9,8416.02,57.75
20/6/18,1,30,8.9,8158.01,61.95
20/6/18,2,0,7.04,7974.23,59.86
20/6/18,2,30,7.04,7625.84,51.35
20/6/18,3,0,7.1,7317.46,46.93
20/6/18,3,30,7.1,7098.08,46.33
20/6/18,4,0,6.78,6962.04,57.84
20/6/18,4,30,6.78,6919.76,51.78
20/6/18,5,0,6.31,7008.53,52
20/6/18,5,30,6.31,7421.81,55.36
20/6/18,6,0,5.9,7874.4,58.57
20/6/18,6,30,5.9,8693.26,66.08
20/6/18,7,0,5.95,9443.06,98.83
20/6/18,7,30,5.95,9944.96,129.82
20/6/18,8,0,6.8,10264.42,166.82
20/6/18,8,30,6.8,10153.24,123.41
20/6/18,9,0,9.74,9742.92,92.74
20/6/18,9,30,9.74,9504.32,90.17
20/6/18,10,0,12.4,9294.84,75.51
20/6/18,10,30,12.4,9109.33,88.8
20/6/18,11,0,14.63,9027.03,89.84
20/6/18,11,30,14.63,8875.12,84.92
20/6/18,12,0,15.21,8689.07,79.68
20/6/18,12,30,15.21,8668.17,75.84
20/6/18,13,0,15.53,8573.6,72
20/6/18,13,30,15.53,8487.26,71.69
20/6/18,14,0,16,8488.19,72.86
20/6/18,14,30,16,8559.89,73.82
20/6/18,15,0,16.23,8626.4,79.74
20/6/18,15,30,16.23,8713.31,79.36
20/6/18,16,0,15.38,8991.56,83.65
20/6/18,16,30,15.38,9261.37,85.43
20/6/18,17,0,13.3,9806.17,97.65
20/6/18,17,30,13.3,10580.43,141.65
20/6/18,18,0,11.51,11086.18,127.27
20/6/18,18,30,11.51,11133.04,121.07
20/6/18,19,0,10.53,11099.89,104.89
20/6/18,19,30,10.53,10867.71,96.58
20/6/18,20,0,9.57,10652.51,100.29
20/6/18,20,30,9.57,10449.14,102.14
20/6/18,21,0,9.19,10275.55,96.37
20/6/18,21,30,9.19,9919.09,91.25
20/6/18,22,0,8.25,9601.07,81.44
20/6/18,22,30,8.25,9474.29,108.56
20/6/18,23,0,8.11,9085.83,71.81
20/6/18,23,30,8.11,8942.52,73.96
21/6/18,0,0,7.91,8786.76,66.56
21/6/18,0,30,7.91,8544.56,61.78
21/6/18,1,0,7.25,8353.03,58.38
21/6/18,1,30,7.25,8131.14,64.78
21/6/18,2,0,7,7972.56,68.55
21/6/18,2,30,7,7596.01,65.88
21/6/18,3,0,6.86,7370.79,61.75
21/6/18,3,30,6.86,7166.87,61.89
21/6/18,4,0,6.08,7088.25,65.38
21/6/18,4,30,6.08,7083.22,57.51
21/6/18,5,0,5.4,7286.66,60.87
21/6/18,5,30,5.4,7628.52,63.19
21/6/18,6,0,4.8,8067.65,75.18
21/6/18,6,30,4.8,8776.91,123.31
21/6/18,7,0,4.63,9574.6,263.96
21/6/18,7,30,4.63,10087.9,163.7
21/6/18,8,0,6.61,10362.57,171.87
21/6/18,8,30,6.61,10341.83,256.98
21/6/18,9,0,9.01,10057.9,105.77
21/6/18,9,30,9.01,9958.37,89.01
21/6/18,10,0,11,9792.68,85.78
21/6/18,10,30,11,9680.95,98.81
21/6/18,11,0,13.31,9507.65,106.02
21/6/18,11,30,13.31,9284.05,92.68
21/6/18,12,0,15.11,9062.3,89.34
21/6/18,12,30,15.11,8954.68,83.7
21/6/18,13,0,15.35,8854.83,81.95
21/6/18,13,30,15.35,8765.2,72.09
21/6/18,14,0,16.29,8724.36,75.84
21/6/18,14,30,16.29,8691.65,71.17
21/6/18,15,0,16.54,8753.76,78.89
21/6/18,15,30,16.54,8854.36,87.87
21/6/18,16,0,15,9085.24,90.07
21/6/18,16,30,15,9296.15,113.95
21/6/18,17,0,13.83,9792.67,141
21/6/18,17,30,13.83,10511.3,128.15
21/6/18,18,0,11.03,11074.26,263.23
21/6/18,18,30,11.03,11167.63,299.6
21/6/18,19,0,10.2,11142.58,282.18
21/6/18,19,30,10.2,11013.68,229.34
21/6/18,20,0,8.47,10832.66,299.6
21/6/18,20,30,8.47,10727.76,223.48
21/6/18,21,0,7.23,10472.75,132.04
21/6/18,21,30,7.23,10216.82,102.1
21/6/18,22,0,6.45,9840.35,87.53
21/6/18,22,30,6.45,9770.84,197.99
21/6/18,23,0,6.21,9496.16,129.37
21/6/18,23,30,6.21,9319.41,95.1
22/6/18,0,0,6.06,9158.21,91.33
22/6/18,0,30,6.06,8845.27,83.21
22/6/18,1,0,4.68,8540.87,73.39
22/6/18,1,30,4.68,8316.63,78.25
22/6/18,2,0,4.9,8078.73,72.43
22/6/18,2,30,4.9,7746.65,76.11
22/6/18,3,0,4.6,7506.78,68.83
22/6/18,3,30,4.6,7313.66,67.65
22/6/18,4,0,3.58,7237.5,68.5
22/6/18,4,30,3.58,7273.74,68.51
22/6/18,5,0,4.63,7439.53,67.45
22/6/18,5,30,4.63,7785.05,65.59
22/6/18,6,0,4.56,8233.41,80.76
22/6/18,6,30,4.56,8937.6,143.54
22/6/18,7,0,3.3,9732.29,282.7
22/6/18,7,30,3.3,10310.98,273.3
22/6/18,8,0,5.89,10676.18,188.52
22/6/18,8,30,5.89,10631.61,133.76
22/6/18,9,0,8.36,10222.36,111.04
22/6/18,9,30,8.36,9967.61,94.03
22/6/18,10,0,10.78,9596.27,82.71
22/6/18,10,30,10.78,9416,105.61
22/6/18,11,0,13.5,9103.59,95.33
22/6/18,11,30,13.5,8871.48,86.97
22/6/18,12,0,15.2,8648.78,76.51
22/6/18,12,30,15.2,8582.32,73.13
22/6/18,13,0,16.68,8480.5,93.15
22/6/18,13,30,16.68,8350.54,90.03
22/6/18,14,0,16.93,8294.39,82.21
22/6/18,14,30,16.93,8256.14,75.73
22/6/18,15,0,16.89,8374.97,77.9
22/6/18,15,30,16.89,8442.2,86.1
22/6/18,16,0,16.75,8709.74,97.19
22/6/18,16,30,16.75,9081.2,177.94
22/6/18,17,0,13.9,9600.16,125.3
22/6/18,17,30,13.9,10309.92,177.13
22/6/18,18,0,11.6,10835.56,291.31
22/6/18,18,30,11.6,10805.91,233.05
22/6/18,19,0,10.8,10726.04,156.22
22/6/18,19,30,10.8,10583.38,151.66
22/6/18,20,0,8.36,10448.63,126.64
22/6/18,20,30,8.36,10342.2,132.92
22/6/18,21,0,7.29,10172.06,125.28
22/6/18,21,30,7.29,9976.01,188.34
22/6/18,22,0,6.65,9766.83,144.72
22/6/18,22,30,6.65,9710.15,170.44
22/6/18,23,0,5.64,9477.68,131.48
22/6/18,23,30,5.64,9319.08,130.41
23/6/18,0,0,5.67,9155.31,115.85
23/6/18,0,30,5.67,8872.72,94.35
23/6/18,1,0,4.18,8657.15,80.97
23/6/18,1,30,4.18,8365.81,69.34
23/6/18,2,0,4.47,8105.59,72.87
23/6/18,2,30,4.47,7732.24,63.81
23/6/18,3,0,3.99,7518.46,62.61
23/6/18,3,30,3.99,7241.24,64.79
23/6/18,4,0,2.63,7141.27,58.56
23/6/18,4,30,2.63,7100.66,58.34
23/6/18,5,0,3.21,7131.41,55.9
23/6/18,5,30,3.21,7368.47,61.18
23/6/18,6,0,3.17,7505.34,60.64
23/6/18,6,30,3.17,7879.61,68.7
23/6/18,7,0,2.95,8257.53,76.89
23/6/18,7,30,2.95,8732.78,76.58
23/6/18,8,0,5.24,9259.74,88.94
23/6/18,8,30,5.24,9546.53,100.74
23/6/18,9,0,7.77,9621.92,94.6
23/6/18,9,30,7.77,9523.91,165
23/6/18,10,0,9.68,9206.91,101.78
23/6/18,10,30,9.68,8993.2,102.63
23/6/18,11,0,11.87,8652.59,82.54
23/6/18,11,30,11.87,8361.3,63.9
23/6/18,12,0,14.26,8059.22,59.18
23/6/18,12,30,14.26,7903.74,62.14
23/6/18,13,0,16.03,7703.77,60.13
23/6/18,13,30,16.03,7630.34,63.29
23/6/18,14,0,16.56,7560.57,58.43
23/6/18,14,30,16.56,7526.83,58.6
23/6/18,15,0,17.24,7611.85,56.2
23/6/18,15,30,17.24,7802.29,66.74
23/6/18,16,0,17.28,8064.13,68.03
23/6/18,16,30,17.28,8476.6,72.83
23/6/18,17,0,13.89,9073.62,96.86
23/6/18,17,30,13.89,9764.45,101.42
23/6/18,18,0,11.31,10269.92,139.57
23/6/18,18,30,11.31,10336.36,110.42
23/6/18,19,0,10.33,10259.11,110.07
23/6/18,19,30,10.33,10058.44,96.85
23/6/18,20,0,8.73,9898.14,103.07
23/6/18,20,30,8.73,9751.63,119.73
23/6/18,21,0,7.29,9678.3,101.91
23/6/18,21,30,7.29,9603.33,98.42
23/6/18,22,0,6.33,9453.98,98.75
23/6/18,22,30,6.33,9405.57,98.61
23/6/18,23,0,5.6,9108.17,90.02
23/6/18,23,30,5.6,8953.72,91.18
24/6/18,0,0,4.99,8745.99,82.93
24/6/18,0,30,4.99,8408.54,67.15
24/6/18,1,0,4.33,8145.47,63.41
24/6/18,1,30,4.33,7929.12,63.17
24/6/18,2,0,3.99,7722.77,59.96
24/6/18,2,30,3.99,7412.59,60.15
24/6/18,3,0,3.63,7186.28,60.35
24/6/18,3,30,3.63,7009.9,62.44
24/6/18,4,0,2,6970.28,58.78
24/6/18,4,30,2,6991.23,62.41
24/6/18,5,0,3.03,6995.03,59.56
24/6/18,5,30,3.03,7131.46,57.32
24/6/18,6,0,2.53,7269.43,60.38
24/6/18,6,30,2.53,7568.55,63.12
24/6/18,7,0,1.18,7841.23,61.83
24/6/18,7,30,1.18,8253.78,59.13
24/6/18,8,0,4.23,8726.73,67.25
24/6/18,8,30,4.23,9108.53,69.62
24/6/18,9,0,7.34,9204.88,74.85
24/6/18,9,30,7.34,9205.22,73.61
24/6/18,10,0,9.5,9026.52,65.38
24/6/18,10,30,9.5,8763.49,62.07
24/6/18,11,0,12.86,8464.81,65.94
24/6/18,11,30,12.86,8173.86,61.19
24/6/18,12,0,14.7,8007.13,62.54
24/6/18,12,30,14.7,7819.42,60.82
24/6/18,13,0,14.75,7691.4,54.44
24/6/18,13,30,14.75,7631.62,52.1
24/6/18,14,0,15.93,7632.06,54.54
24/6/18,14,30,15.93,7661.4,63.88
24/6/18,15,0,16.59,7817.54,58.64
24/6/18,15,30,16.59,7988.77,61.97
24/6/18,16,0,15.28,8306.55,70.26
24/6/18,16,30,15.28,8777.27,80.93
24/6/18,17,0,13.14,9461.69,99.08
24/6/18,17,30,13.14,10222.52,105.16
24/6/18,18,0,10.46,10798.71,244.14
24/6/18,18,30,10.46,10897.5,236.16
24/6/18,19,0,8.93,10823.08,158.91
24/6/18,19,30,8.93,10630.06,111.07
24/6/18,20,0,8.39,10472.89,111.6
24/6/18,20,30,8.39,10265.62,158.08
24/6/18,21,0,7.6,10074.23,127.2
24/6/18,21,30,7.6,9811.22,141.99
24/6/18,22,0,6.85,9538.47,93.98
24/6/18,22,30,6.85,9348.9,98.08
24/6/18,23,0,5.31,8938.25,88.84
24/6/18,23,30,5.31,8710.53,80.55
25/6/18,0,0,4.87,8451.82,55.51
25/6/18,0,30,4.87,8204.14,65.89
25/6/18,1,0,3.83,7964.19,54.55
25/6/18,1,30,3.83,7814.96,53.82
25/6/18,2,0,3.61,7652.32,60.09
25/6/18,2,30,3.61,7357.43,61.35
25/6/18,3,0,3.16,7193.81,70
25/6/18,3,30,3.16,7072.58,65.31
25/6/18,4,0,2.18,7053.41,66.94
25/6/18,4,30,2.18,7107.63,60.37
25/6/18,5,0,3.14,7248.62,62.36
25/6/18,5,30,3.14,7651.83,65.88
25/6/18,6,0,3.19,8193.58,70.97
25/6/18,6,30,3.19,9042.42,91.12
25/6/18,7,0,2.45,9907.38,201.84
25/6/18,7,30,2.45,10538.54,145.05
25/6/18,8,0,4.9,10913.79,235.5
25/6/18,8,30,4.9,10855.65,163.56
25/6/18,9,0,8.34,10459.64,97.82
25/6/18,9,30,8.34,10241.2,91.78
25/6/18,10,0,11.05,9870.44,89.81
25/6/18,10,30,11.05,9637.98,73.97
25/6/18,11,0,13.79,9357.27,67.83
25/6/18,11,30,13.79,9093.93,68.66
25/6/18,12,0,15.14,8919.34,72.53
25/6/18,12,30,15.14,8716.8,68.35
25/6/18,13,0,15.8,8607.31,67.67
25/6/18,13,30,15.8,8549.43,68.21
25/6/18,14,0,16.37,8538.14,71.26
25/6/18,14,30,16.37,8537.22,73.97
25/6/18,15,0,16.3,8620.94,74.68
25/6/18,15,30,16.3,8745.27,77.11
25/6/18,16,0,16,9035.56,86.94
25/6/18,16,30,16,9540.15,93.23
25/6/18,17,0,13.49,10202.32,96.05
25/6/18,17,30,13.49,11042.67,145.61
25/6/18,18,0,10.14,11770.79,274.02
25/6/18,18,30,10.14,11878.35,299.6
25/6/18,19,0,9.13,11836.91,233.64
25/6/18,19,30,9.13,11588.02,105.09
25/6/18,20,0,7.56,11395.66,141.73
25/6/18,20,30,7.56,11204.13,128.45
25/6/18,21,0,6.79,10895.43,114.86
25/6/18,21,30,6.79,10500.52,95.96
25/6/18,22,0,6.53,10056.85,89.64
25/6/18,22,30,6.53,9842.06,176.81
25/6/18,23,0,5.34,9389.4,88.94
25/6/18,23,30,5.34,9139.83,71.07
26/6/18,0,0,4.97,8985.9,65.71
26/6/18,0,30,4.97,8717.16,65.44
26/6/18,1,0,5.48,8548.27,60.53
26/6/18,1,30,5.48,8330.06,62.47
26/6/18,2,0,4.49,8167.94,59.37
26/6/18,2,30,4.49,7817.33,53.78
26/6/18,3,0,3.97,7550.63,53.45
26/6/18,3,30,3.97,7452.63,55.73
26/6/18,4,0,3.73,7342.5,47.55
26/6/18,4,30,3.73,7346.36,57.96
26/6/18,5,0,3.54,7503.67,58.12
26/6/18,5,30,3.54,7910.71,63.59
26/6/18,6,0,4.06,8454.62,65.89
26/6/18,6,30,4.06,9329.25,77.71
26/6/18,7,0,3.83,10192.15,132.68
26/6/18,7,30,3.83,10715.78,83.77
26/6/18,8,0,5.19,11071.29,137.99
26/6/18,8,30,5.19,10988.31,119.71
26/6/18,9,0,8.34,10624.48,97.64
26/6/18,9,30,8.34,10431.46,105.35
26/6/18,10,0,11.28,10059.24,94.87
26/6/18,10,30,11.28,9798.22,88.53
26/6/18,11,0,13.64,9482.34,88.86
26/6/18,11,30,13.64,9197.56,90.74
26/6/18,12,0,15.46,9022.65,92.16
26/6/18,12,30,15.46,8892.78,86.52
26/6/18,13,0,16.45,8700.01,75.85
26/6/18,13,30,16.45,8622.28,75.37
26/6/18,14,0,16.93,8580.48,74.64
26/6/18,14,30,16.93,8607.81,78.83
26/6/18,15,0,16.69,8616.07,80.05
26/6/18,15,30,16.69,8781.8,82.85
26/6/18,16,0,16.75,9133.64,88.6
26/6/18,16,30,16.75,9495.92,97.75
26/6/18,17,0,14.07,10098.04,94.61
26/6/18,17,30,14.07,10941.81,160.08
26/6/18,18,0,11.67,11479.71,175.35
26/6/18,18,30,11.67,11586.08,192.09
26/6/18,19,0,11.25,11513.32,145.81
26/6/18,19,30,11.25,11300.06,106.57
26/6/18,20,0,9.81,11153.84,120.91
26/6/18,20,30,9.81,10956.11,101.83
26/6/18,21,0,9.89,10583.99,95.68
26/6/18,21,30,9.89,10294.16,91.26
26/6/18,22,0,11.4,9896.15,80.03
26/6/18,22,30,11.4,9713.94,95.68
26/6/18,23,0,10.06,9308.17,81.77
26/6/18,23,30,10.06,9163.43,70.31
27/6/18,0,0,9.51,8915.17,61.11
27/6/18,0,30,9.51,8774.43,64.44
27/6/18,1,0,10.1,8547.07,56.26
27/6/18,1,30,10.1,8389.71,58.71
27/6/18,2,0,8.33,8113.81,59.91
27/6/18,2,30,8.33,7739.01,57.46
27/6/18,3,0,8.23,7482.71,61.11
27/6/18,3,30,8.23,7289.24,61.67
27/6/18,4,0,9,7098.72,60.36
27/6/18,4,30,9,7147.2,61.87
27/6/18,5,0,7.84,7311.99,60.2
27/6/18,5,30,7.84,7643.42,59.92
27/6/18,6,0,7.84,8109.99,63.61
27/6/18,6,30,7.84,8925.69,73.21
27/6/18,7,0,9.05,9749.93,88.69
27/6/18,7,30,9.05,10226.07,116.5
27/6/18,8,0,8.89,10535.41,153.83
27/6/18,8,30,8.89,10506.25,177.32
27/6/18,9,0,10.01,10264.56,93.8
27/6/18,9,30,10.01,10212.41,102.89
27/6/18,10,0,11.93,10048.24,96.67
27/6/18,10,30,11.93,9932.13,95.05
27/6/18,11,0,12.56,9757.8,93.54
27/6/18,11,30,12.56,9496.66,81.08
27/6/18,12,0,13.61,9307.91,78.33
27/6/18,12,30,13.61,9172.32,96.77
27/6/18,13,0,14.38,9060.26,97.3
27/6/18,13,30,14.38,9013.14,98.68
27/6/18,14,0,15.16,9038.17,98.34
27/6/18,14,30,15.16,9061.74,96.29
27/6/18,15,0,15.21,9038.16,92.75
27/6/18,15,30,15.21,9121.42,95.73
27/6/18,16,0,14.55,9380.66,94.27
27/6/18,16,30,14.55,9747.53,97.06
27/6/18,17,0,13.26,10354.93,93.81
27/6/18,17,30,13.26,10977.33,77.82
27/6/18,18,0,12.21,11352.86,105.01
27/6/18,18,30,12.21,11336.77,120.7
27/6/18,19,0,12,11292.56,98.43
27/6/18,19,30,12,10944.3,90.01
27/6/18,20,0,11.46,10736.06,93.82
27/6/18,20,30,11.46,10488.52,108.98
27/6/18,21,0,11.34,10188.37,91.49
27/6/18,21,30,11.34,9856.58,90.71
27/6/18,22,0,11.93,9486.75,71.74
27/6/18,22,30,11.93,9329.87,81.94
27/6/18,23,0,11.09,8965.12,70.55
27/6/18,23,30,11.09,8777.61,60.67
28/6/18,0,0,10.93,8618.07,53.2
28/6/18,0,30,10.93,8450.21,55.47
28/6/18,1,0,11.68,8256.03,58.49
28/6/18,1,30,11.68,8109.13,63.08
28/6/18,2,0,11.01,7839.98,61.53
28/6/18,2,30,11.01,7501.1,61.25
28/6/18,3,0,10.77,7264.45,62.05
28/6/18,3,30,10.77,7081.32,62.17
28/6/18,4,0,11,6986.52,62.09
28/6/18,4,30,11,6972.08,56.34
28/6/18,5,0,10.4,7101.24,52.52
28/6/18,5,30,10.4,7409.67,54.77
28/6/18,6,0,10.53,7853.37,55.42
28/6/18,6,30,10.53,8672,66.67
28/6/18,7,0,10.83,9339.67,75.63
28/6/18,7,30,10.83,9778.09,78.67
28/6/18,8,0,10.86,10140.96,187.89
28/6/18,8,30,10.86,10130.92,85.86
28/6/18,9,0,11.81,9867.91,75.93
28/6/18,9,30,11.81,9717.95,77.82
28/6/18,10,0,12.75,9540.57,75.91
28/6/18,10,30,12.75,9435.33,73.44
28/6/18,11,0,13.77,9303.19,75.73
28/6/18,11,30,13.77,9134.55,79.16
28/6/18,12,0,15.1,9049.06,75.01
28/6/18,12,30,15.1,8951.85,75.13
28/6/18,13,0,15.28,8830.17,80.55
28/6/18,13,30,15.28,8837.91,79.5
28/6/18,14,0,16.09,8883.57,74.47
28/6/18,14,30,16.09,9029.11,77.97
28/6/18,15,0,15.5,9197.98,77.93
28/6/18,15,30,15.5,9423.63,83.17
28/6/18,16,0,13.15,9849.46,88.91
28/6/18,16,30,13.15,10186.85,87.9
28/6/18,17,0,13.06,10535.77,168.71
28/6/18,17,30,13.06,11078.16,198.27
28/6/18,18,0,11.23,11418.26,274.48
28/6/18,18,30,11.23,11409.78,160.08
28/6/18,19,0,10.08,11337.55,151.15
28/6/18,19,30,10.08,11143.36,100.37
28/6/18,20,0,10.2,10982.75,109.87
28/6/18,20,30,10.2,10781.76,108.49
28/6/18,21,0,9.61,10493.75,102.26
28/6/18,21,30,9.61,10170.26,99.26
28/6/18,22,0,7.85,9917.85,90.63
28/6/18,22,30,7.85,9666.91,105.58
28/6/18,23,0,8.54,9306.59,83.46
28/6/18,23,30,8.54,9036.89,77.11
29/6/18,0,0,8.34,8900.17,74.2
29/6/18,0,30,8.34,8693.17,69.76
29/6/18,1,0,6.2,8466.48,64.05
29/6/18,1,30,6.2,8241.45,63.71
29/6/18,2,0,6.89,8053.06,61.15
29/6/18,2,30,6.89,7707.82,57.63
29/6/18,3,0,6.23,7362.82,61.56
29/6/18,3,30,6.23,7111.68,56.08
29/6/18,4,0,4.93,7053.97,53.68
29/6/18,4,30,4.93,7061.22,55.11
29/6/18,5,0,5.37,7166.49,52.21
29/6/18,5,30,5.37,7589.81,58.57
29/6/18,6,0,5.36,8011.65,63.52
29/6/18,6,30,5.36,8854.13,64.66
29/6/18,7,0,3.95,9707.86,78.87
29/6/18,7,30,3.95,10288.78,89.6
29/6/18,8,0,6.27,10640.19,162.46
29/6/18,8,30,6.27,10599.6,107.1
29/6/18,9,0,8.13,10244.43,85.39
29/6/18,9,30,8.13,10088.35,93.4
29/6/18,10,0,8.58,9771.02,74.53
29/6/18,10,30,8.58,9552.44,76.52
29/6/18,11,0,12.14,9287.38,71.75
29/6/18,11,30,12.14,9122.88,64.48
29/6/18,12,0,13.64,8871.05,66.7
29/6/18,12,30,13.64,8816.8,63.82
29/6/18,13,0,12.93,8754.32,61.79
29/6/18,13,30,12.93,8677.5,58.37
29/6/18,14,0,15.03,8656.03,62.65
29/6/18,14,30,15.03,8665.16,67.1
29/6/18,15,0,15.01,8781.89,69.53
29/6/18,15,30,15.01,8943.77,69.11
29/6/18,16,0,13.18,9335.19,73.21
29/6/18,16,30,13.18,9693.87,79.9
29/6/18,17,0,12.8,10256.37,88.86
29/6/18,17,30,12.8,10808.66,91.31
29/6/18,18,0,11.51,11240.11,99.25
29/6/18,18,30,11.51,11168.53,103.81
29/6/18,19,0,10,11086.35,102.45
29/6/18,19,30,10,10827.12,90.35
29/6/18,20,0,9.84,10620.62,87.36
29/6/18,20,30,9.84,10456,97.74
29/6/18,21,0,9.16,10327.21,91.19
29/6/18,21,30,9.16,10080.35,89.3
29/6/18,22,0,7.85,9751.25,78.48
29/6/18,22,30,7.85,9640.75,84.43
29/6/18,23,0,8.11,9379.28,77.66
29/6/18,23,30,8.11,9249.04,79.69
