obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/26,15,30,24.3,4556.5,110.62
2018/12/26,14,0,24.7,4101.13,84.68
2018/12/26,14,30,24.7,4218.61,93.29
2018/12/26,13,0,23.9,3911.39,77.47
2018/12/26,13,30,23.9,4006.76,82.04
2018/12/26,12,0,22.7,3839.43,64.25
2018/12/26,12,30,22.7,3876.49,65.42
2018/12/26,11,0,22.5,3796.84,69.48
2018/12/26,11,30,22.5,3812.2,65.11
2018/12/26,10,0,20.8,3779.69,62.37
2018/12/26,10,30,20.8,3772.42,64.72
2018/12/26,9,0,19.0,3790.24,56.27
2018/12/26,9,30,19.0,3794.76,55.91
2018/12/26,8,0,17.7,3792.43,32.66
2018/12/26,8,30,17.7,3812.92,38.78
2018/12/26,7,0,15.7,3782.91,15.8
2018/12/26,7,30,15.7,3724.25,27.7
2018/12/26,6,0,13.4,3635.66,14.28
2018/12/26,6,30,13.4,3732.38,20.26
2018/12/26,5,0,11.7,3538.64,30.62
2018/12/26,5,30,11.7,3577.19,30.72
2018/12/26,4,0,12.5,3461.58,27.99
2018/12/26,4,30,12.5,3511.59,32.41
2018/12/26,3,0,13.0,3425.78,18.75
2018/12/26,3,30,13.0,3441.8,24.06
2018/12/26,2,0,13.3,3540.8,47.4
2018/12/26,2,30,13.3,3441.18,32.03
2018/12/26,1,0,14.0,3768.62,45.4
2018/12/26,1,30,14.0,3684.49,45.59
2018/12/26,0,0,14.7,4091.46,49.67
2018/12/26,0,30,14.7,3893.17,28.59
2018/12/25,23,0,15.0,3927.1,56.68
2018/12/25,23,30,15.0,4122.03,56.98
2018/12/25,22,0,15.7,4064.17,53.48
2018/12/25,22,30,15.7,3962.89,58.24
2018/12/25,21,0,16.8,4295.47,64.95
2018/12/25,21,30,16.8,4185.16,58.77
2018/12/25,20,0,17.8,4288.98,64.61
2018/12/25,20,30,17.8,4332.82,69.16
2018/12/25,19,0,18.9,4395.55,67.1
2018/12/25,19,30,18.9,4349.08,66.32
2018/12/25,18,0,20.4,4498.29,79.57
2018/12/25,18,30,20.4,4458.42,71.76
2018/12/25,17,0,20.2,4490.28,80.74
2018/12/25,17,30,20.2,4497.14,84.85
2018/12/25,16,0,22.2,4412.64,78.38
2018/12/25,16,30,22.2,4430.34,71.91
2018/12/25,15,0,23.9,4284.93,55.84
2018/12/25,15,30,23.9,4379.86,62.81
2018/12/25,14,0,24.5,4088.97,51.71
2018/12/25,14,30,24.5,4166.98,52.44
2018/12/25,13,0,24.4,4003.76,32.39
2018/12/25,13,30,24.4,4001.26,47.12
2018/12/25,12,0,25.0,4209.37,50.5
2018/12/25,12,30,25.0,4101.13,30.61
2018/12/25,11,0,25.8,4290.25,62.15
2018/12/25,11,30,25.8,4267.46,53.57
2018/12/25,10,0,24.4,4149.2,64.76
2018/12/25,10,30,24.4,4218.25,78.96
2018/12/25,9,0,22.9,4054.2,51.02
2018/12/25,9,30,22.9,4100.34,52.56
2018/12/25,8,0,20.7,3970.63,35.53
2018/12/25,8,30,20.7,4021.33,44.03
2018/12/25,7,0,18.4,3914.18,29.46
2018/12/25,7,30,18.4,3911.03,35.23
2018/12/25,6,0,15.9,3703.47,31.09
2018/12/25,6,30,15.9,3831.2,33.43
2018/12/25,5,0,12.7,3586.65,33.25
2018/12/25,5,30,12.7,3636.68,34.61
2018/12/25,4,0,13.8,3550.59,38.61
