time,latitude,longitude,tasmin_son
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-18.13897349,115.3125,1.3766785
2050-01-01T12:00:00Z,-18.13897349,118.125,1.487915
2050-01-01T12:00:00Z,-18.13897349,120.9375,1.4850159
2050-01-01T12:00:00Z,-18.13897349,123.75,2.1861877
2050-01-01T12:00:00Z,-18.13897349,126.5625,2.3088684
2050-01-01T12:00:00Z,-18.13897349,129.375,2.111206
2050-01-01T12:00:00Z,-18.13897349,132.1875,2.0420837
2050-01-01T12:00:00Z,-18.13897349,135.0,1.9329529
2050-01-01T12:00:00Z,-18.13897349,137.8125,2.1138306
2050-01-01T12:00:00Z,-18.13897349,140.625,2.0656433
2050-01-01T12:00:00Z,-18.13897349,143.4375,1.7378235
2050-01-01T12:00:00Z,-18.13897349,146.25,1.5794983
2050-01-01T12:00:00Z,-18.13897349,149.0625,1.3019409
2050-01-01T12:00:00Z,-18.13897349,151.875,1.324585
2050-01-01T12:00:00Z,-18.13897349,154.6875,1.3190918
2050-01-01T12:00:00Z,-18.13897349,157.5,1.3051147
2050-01-01T12:00:00Z,-18.13897349,160.3125,1.3002014
2050-01-01T12:00:00Z,-18.13897349,163.125,1.3019104
2050-01-01T12:00:00Z,-18.13897349,165.9375,1.2533264
2050-01-01T12:00:00Z,-18.13897349,168.75,1.2097778
2050-01-01T12:00:00Z,-18.13897349,171.5625,1.1437378
2050-01-01T12:00:00Z,-18.13897349,174.375,1.0775452
2050-01-01T12:00:00Z,-18.13897349,177.1875,1.0131226
2050-01-01T12:00:00Z,-18.13897349,180.0,0.9579468
2050-01-01T12:00:00Z,-15.34836726,90.0,1.1138611
2050-01-01T12:00:00Z,-15.34836726,92.8125,1.0584106
2050-01-01T12:00:00Z,-15.34836726,95.625,1.0661316
2050-01-01T12:00:00Z,-15.34836726,98.4375,1.1054077
2050-01-01T12:00:00Z,-15.34836726,101.25,1.1972046
2050-01-01T12:00:00Z,-15.34836726,104.0625,1.2467346
2050-01-01T12:00:00Z,-15.34836726,106.875,1.2489319
2050-01-01T12:00:00Z,-15.34836726,109.6875,1.2579346
2050-01-01T12:00:00Z,-15.34836726,112.5,1.286377
2050-01-01T12:00:00Z,-15.34836726,115.3125,1.3681641
2050-01-01T12:00:00Z,-15.34836726,118.125,1.4327698
2050-01-01T12:00:00Z,-15.34836726,120.9375,1.4995117
2050-01-01T12:00:00Z,-15.34836726,123.75,1.6359863
2050-01-01T12:00:00Z,-15.34836726,126.5625,2.0159607
2050-01-01T12:00:00Z,-15.34836726,129.375,2.0159302
2050-01-01T12:00:00Z,-15.34836726,132.1875,2.007965
2050-01-01T12:00:00Z,-15.34836726,135.0,1.8855286
2050-01-01T12:00:00Z,-15.34836726,137.8125,1.4003296
2050-01-01T12:00:00Z,-15.34836726,140.625,1.336853
2050-01-01T12:00:00Z,-15.34836726,143.4375,1.4551086
2050-01-01T12:00:00Z,-15.34836726,146.25,1.2782593
2050-01-01T12:00:00Z,-15.34836726,149.0625,1.2914734
2050-01-01T12:00:00Z,-15.34836726,151.875,1.3373108
2050-01-01T12:00:00Z,-15.34836726,154.6875,1.3043823
2050-01-01T12:00:00Z,-15.34836726,157.5,1.3050537
2050-01-01T12:00:00Z,-15.34836726,160.3125,1.3063965
2050-01-01T12:00:00Z,-15.34836726,163.125,1.2972107
2050-01-01T12:00:00Z,-15.34836726,165.9375,1.2243958
2050-01-01T12:00:00Z,-15.34836726,168.75,1.154419
