time,latitude,longitude,tasmax_mam
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-20.92957676,115.3125,0.9343567
2030-01-01T12:00:00Z,-20.92957676,118.125,1.5029602
2030-01-01T12:00:00Z,-20.92957676,120.9375,1.4256897
2030-01-01T12:00:00Z,-20.92957676,123.75,1.2923279
2030-01-01T12:00:00Z,-20.92957676,126.5625,1.3753357
2030-01-01T12:00:00Z,-20.92957676,129.375,1.5378113
2030-01-01T12:00:00Z,-20.92957676,132.1875,1.447113
2030-01-01T12:00:00Z,-20.92957676,135.0,1.3578186
2030-01-01T12:00:00Z,-20.92957676,137.8125,1.414978
2030-01-01T12:00:00Z,-20.92957676,140.625,2.0404968
2030-01-01T12:00:00Z,-20.92957676,143.4375,2.408783
2030-01-01T12:00:00Z,-20.92957676,146.25,1.6824951
2030-01-01T12:00:00Z,-20.92957676,149.0625,1.2991333
2030-01-01T12:00:00Z,-20.92957676,151.875,1.0571594
2030-01-01T12:00:00Z,-20.92957676,154.6875,0.990448
2030-01-01T12:00:00Z,-20.92957676,157.5,0.99502563
2030-01-01T12:00:00Z,-20.92957676,160.3125,0.9664917
2030-01-01T12:00:00Z,-20.92957676,163.125,0.9208069
2030-01-01T12:00:00Z,-20.92957676,165.9375,0.8721924
2030-01-01T12:00:00Z,-20.92957676,168.75,0.8125
2030-01-01T12:00:00Z,-20.92957676,171.5625,0.8013611
2030-01-01T12:00:00Z,-20.92957676,174.375,0.8268738
2030-01-01T12:00:00Z,-20.92957676,177.1875,0.8502197
2030-01-01T12:00:00Z,-20.92957676,180.0,0.8241577
2030-01-01T12:00:00Z,-18.13897349,90.0,0.6968994
2030-01-01T12:00:00Z,-18.13897349,92.8125,0.7052307
2030-01-01T12:00:00Z,-18.13897349,95.625,0.73672485
2030-01-01T12:00:00Z,-18.13897349,98.4375,0.7601929
2030-01-01T12:00:00Z,-18.13897349,101.25,0.80044556
2030-01-01T12:00:00Z,-18.13897349,104.0625,0.82199097
2030-01-01T12:00:00Z,-18.13897349,106.875,0.82992554
2030-01-01T12:00:00Z,-18.13897349,109.6875,0.84454346
2030-01-01T12:00:00Z,-18.13897349,112.5,0.8522644
2030-01-01T12:00:00Z,-18.13897349,115.3125,0.84368896
2030-01-01T12:00:00Z,-18.13897349,118.125,0.79907227
2030-01-01T12:00:00Z,-18.13897349,120.9375,0.7939453
2030-01-01T12:00:00Z,-18.13897349,123.75,1.3780823
2030-01-01T12:00:00Z,-18.13897349,126.5625,1.2435608
2030-01-01T12:00:00Z,-18.13897349,129.375,1.0151367
2030-01-01T12:00:00Z,-18.13897349,132.1875,1.2098083
2030-01-01T12:00:00Z,-18.13897349,135.0,1.3754578
2030-01-01T12:00:00Z,-18.13897349,137.8125,1.487915
2030-01-01T12:00:00Z,-18.13897349,140.625,1.4465637
2030-01-01T12:00:00Z,-18.13897349,143.4375,1.3419495
2030-01-01T12:00:00Z,-18.13897349,146.25,1.1404114
2030-01-01T12:00:00Z,-18.13897349,149.0625,1.0666809
2030-01-01T12:00:00Z,-18.13897349,151.875,0.9974365
2030-01-01T12:00:00Z,-18.13897349,154.6875,0.9295654
2030-01-01T12:00:00Z,-18.13897349,157.5,0.89404297
2030-01-01T12:00:00Z,-18.13897349,160.3125,0.8621216
2030-01-01T12:00:00Z,-18.13897349,163.125,0.8444519
2030-01-01T12:00:00Z,-18.13897349,165.9375,0.789978
2030-01-01T12:00:00Z,-18.13897349,168.75,0.75631714
2030-01-01T12:00:00Z,-18.13897349,171.5625,0.78414917
2030-01-01T12:00:00Z,-18.13897349,174.375,0.81451416
2030-01-01T12:00:00Z,-18.13897349,177.1875,0.80648804
2030-01-01T12:00:00Z,-18.13897349,180.0,0.7704773
2030-01-01T12:00:00Z,-15.34836726,90.0,0.7725525
2030-01-01T12:00:00Z,-15.34836726,92.8125,0.78656006
2030-01-01T12:00:00Z,-15.34836726,95.625,0.83447266
2030-01-01T12:00:00Z,-15.34836726,98.4375,0.8575134
2030-01-01T12:00:00Z,-15.34836726,101.25,0.8789673
2030-01-01T12:00:00Z,-15.34836726,104.0625,0.8964844
2030-01-01T12:00:00Z,-15.34836726,106.875,0.90634155
2030-01-01T12:00:00Z,-15.34836726,109.6875,0.92736816
2030-01-01T12:00:00Z,-15.34836726,112.5,0.9378967
2030-01-01T12:00:00Z,-15.34836726,115.3125,0.91989136
2030-01-01T12:00:00Z,-15.34836726,118.125,0.85809326
2030-01-01T12:00:00Z,-15.34836726,120.9375,0.77072144
2030-01-01T12:00:00Z,-15.34836726,123.75,0.84588623
2030-01-01T12:00:00Z,-15.34836726,126.5625,1.05896
2030-01-01T12:00:00Z,-15.34836726,129.375,0.9955139
2030-01-01T12:00:00Z,-15.34836726,132.1875,1.1239014
2030-01-01T12:00:00Z,-15.34836726,135.0,1.3282471
2030-01-01T12:00:00Z,-15.34836726,137.8125,1.0168152
2030-01-01T12:00:00Z,-15.34836726,140.625,0.98498535
2030-01-01T12:00:00Z,-15.34836726,143.4375,1.0667725
2030-01-01T12:00:00Z,-15.34836726,146.25,1.0011597
2030-01-01T12:00:00Z,-15.34836726,149.0625,0.9995117
2030-01-01T12:00:00Z,-15.34836726,151.875,0.95132446
2030-01-01T12:00:00Z,-15.34836726,154.6875,0.9005127
2030-01-01T12:00:00Z,-15.34836726,157.5,0.8788147
2030-01-01T12:00:00Z,-15.34836726,160.3125,0.87509155
2030-01-01T12:00:00Z,-15.34836726,163.125,0.8458252
2030-01-01T12:00:00Z,-15.34836726,165.9375,0.7825012
2030-01-01T12:00:00Z,-15.34836726,168.75,0.7687683
2030-01-01T12:00:00Z,-15.34836726,171.5625,0.79623413
