time,latitude,longitude,tasmin_djf
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-20.92957676,92.8125,1.4971313
2050-01-01T12:00:00Z,-20.92957676,95.625,1.4984131
2050-01-01T12:00:00Z,-20.92957676,98.4375,1.5447998
2050-01-01T12:00:00Z,-20.92957676,101.25,1.551117
2050-01-01T12:00:00Z,-20.92957676,104.0625,1.5512695
2050-01-01T12:00:00Z,-20.92957676,106.875,1.5276794
2050-01-01T12:00:00Z,-20.92957676,109.6875,1.4720764
2050-01-01T12:00:00Z,-20.92957676,112.5,1.5526428
2050-01-01T12:00:00Z,-20.92957676,115.3125,1.9085999
2050-01-01T12:00:00Z,-20.92957676,118.125,3.0354614
2050-01-01T12:00:00Z,-20.92957676,120.9375,2.9610596
2050-01-01T12:00:00Z,-20.92957676,123.75,2.9000854
2050-01-01T12:00:00Z,-20.92957676,126.5625,2.8754883
2050-01-01T12:00:00Z,-20.92957676,129.375,2.8277283
2050-01-01T12:00:00Z,-20.92957676,132.1875,2.9041443
2050-01-01T12:00:00Z,-20.92957676,135.0,2.8169556
2050-01-01T12:00:00Z,-20.92957676,137.8125,2.5986938
2050-01-01T12:00:00Z,-20.92957676,140.625,2.648346
2050-01-01T12:00:00Z,-20.92957676,143.4375,2.8576355
2050-01-01T12:00:00Z,-20.92957676,146.25,2.8086548
2050-01-01T12:00:00Z,-20.92957676,149.0625,2.3599243
2050-01-01T12:00:00Z,-20.92957676,151.875,1.7616272
2050-01-01T12:00:00Z,-20.92957676,154.6875,1.8374023
2050-01-01T12:00:00Z,-20.92957676,157.5,1.819397
2050-01-01T12:00:00Z,-20.92957676,160.3125,1.7321472
2050-01-01T12:00:00Z,-20.92957676,163.125,1.6861267
2050-01-01T12:00:00Z,-20.92957676,165.9375,1.6210632
2050-01-01T12:00:00Z,-20.92957676,168.75,1.5795593
2050-01-01T12:00:00Z,-20.92957676,171.5625,1.5055237
2050-01-01T12:00:00Z,-20.92957676,174.375,1.4617004
2050-01-01T12:00:00Z,-20.92957676,177.1875,1.5023804
2050-01-01T12:00:00Z,-20.92957676,180.0,1.5009766
2050-01-01T12:00:00Z,-18.13897349,90.0,1.4057922
2050-01-01T12:00:00Z,-18.13897349,92.8125,1.413208
2050-01-01T12:00:00Z,-18.13897349,95.625,1.4619751
2050-01-01T12:00:00Z,-18.13897349,98.4375,1.5344238
2050-01-01T12:00:00Z,-18.13897349,101.25,1.5670471
2050-01-01T12:00:00Z,-18.13897349,104.0625,1.5836487
