time,latitude,longitude,tasmin_jja
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-23.72017644,95.625,1.2792664
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.2784729
2050-01-01T12:00:00Z,-23.72017644,101.25,1.2621155
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.2122192
2050-01-01T12:00:00Z,-23.72017644,106.875,1.1741943
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.2286072
2050-01-01T12:00:00Z,-23.72017644,112.5,1.2558289
2050-01-01T12:00:00Z,-23.72017644,115.3125,1.9838867
2050-01-01T12:00:00Z,-23.72017644,118.125,2.298645
2050-01-01T12:00:00Z,-23.72017644,120.9375,2.5091248
2050-01-01T12:00:00Z,-23.72017644,123.75,2.661377
2050-01-01T12:00:00Z,-23.72017644,126.5625,2.4804688
2050-01-01T12:00:00Z,-23.72017644,129.375,2.3085022
2050-01-01T12:00:00Z,-23.72017644,132.1875,2.3508606
2050-01-01T12:00:00Z,-23.72017644,135.0,2.2792358
2050-01-01T12:00:00Z,-23.72017644,137.8125,2.2902527
2050-01-01T12:00:00Z,-23.72017644,140.625,2.3698425
2050-01-01T12:00:00Z,-23.72017644,143.4375,2.4750977
2050-01-01T12:00:00Z,-23.72017644,146.25,2.3709717
2050-01-01T12:00:00Z,-23.72017644,149.0625,2.0379639
2050-01-01T12:00:00Z,-23.72017644,151.875,1.3552551
2050-01-01T12:00:00Z,-23.72017644,154.6875,1.3376465
2050-01-01T12:00:00Z,-23.72017644,157.5,1.3515015
2050-01-01T12:00:00Z,-23.72017644,160.3125,1.296936
2050-01-01T12:00:00Z,-23.72017644,163.125,1.253479
2050-01-01T12:00:00Z,-23.72017644,165.9375,1.2235413
2050-01-01T12:00:00Z,-23.72017644,168.75,1.1964111
2050-01-01T12:00:00Z,-23.72017644,171.5625,1.1412048
2050-01-01T12:00:00Z,-23.72017644,174.375,1.1206665
2050-01-01T12:00:00Z,-23.72017644,177.1875,1.0818176
2050-01-01T12:00:00Z,-23.72017644,180.0,1.0188293
2050-01-01T12:00:00Z,-20.92957676,90.0,1.3585815
2050-01-01T12:00:00Z,-20.92957676,92.8125,1.363678
2050-01-01T12:00:00Z,-20.92957676,95.625,1.3403625
2050-01-01T12:00:00Z,-20.92957676,98.4375,1.2919006
2050-01-01T12:00:00Z,-20.92957676,101.25,1.269867
2050-01-01T12:00:00Z,-20.92957676,104.0625,1.2572327
2050-01-01T12:00:00Z,-20.92957676,106.875,1.2718811
2050-01-01T12:00:00Z,-20.92957676,109.6875,1.2882996
2050-01-01T12:00:00Z,-20.92957676,112.5,1.3241882
2050-01-01T12:00:00Z,-20.92957676,115.3125,1.4849548
2050-01-01T12:00:00Z,-20.92957676,118.125,2.0687256
2050-01-01T12:00:00Z,-20.92957676,120.9375,2.5123901
2050-01-01T12:00:00Z,-20.92957676,123.75,2.7850952
2050-01-01T12:00:00Z,-20.92957676,126.5625,2.5862732
2050-01-01T12:00:00Z,-20.92957676,129.375,2.3379517
2050-01-01T12:00:00Z,-20.92957676,132.1875,2.4808044
2050-01-01T12:00:00Z,-20.92957676,135.0,2.4765625
2050-01-01T12:00:00Z,-20.92957676,137.8125,2.490265
2050-01-01T12:00:00Z,-20.92957676,140.625,2.4512634
2050-01-01T12:00:00Z,-20.92957676,143.4375,2.2521057
2050-01-01T12:00:00Z,-20.92957676,146.25,2.29599
2050-01-01T12:00:00Z,-20.92957676,149.0625,2.0252686
2050-01-01T12:00:00Z,-20.92957676,151.875,1.2578735
2050-01-01T12:00:00Z,-20.92957676,154.6875,1.2634583
2050-01-01T12:00:00Z,-20.92957676,157.5,1.2567139
2050-01-01T12:00:00Z,-20.92957676,160.3125,1.237915
2050-01-01T12:00:00Z,-20.92957676,163.125,1.2068787
2050-01-01T12:00:00Z,-20.92957676,165.9375,1.1643066
2050-01-01T12:00:00Z,-20.92957676,168.75,1.159668
2050-01-01T12:00:00Z,-20.92957676,171.5625,1.1690979
2050-01-01T12:00:00Z,-20.92957676,174.375,1.1391907
2050-01-01T12:00:00Z,-20.92957676,177.1875,1.0781555
2050-01-01T12:00:00Z,-20.92957676,180.0,1.0201721
2050-01-01T12:00:00Z,-18.13897349,90.0,1.4183655
2050-01-01T12:00:00Z,-18.13897349,92.8125,1.383728
2050-01-01T12:00:00Z,-18.13897349,95.625,1.3052979
2050-01-01T12:00:00Z,-18.13897349,98.4375,1.2436829
2050-01-01T12:00:00Z,-18.13897349,101.25,1.2443848
2050-01-01T12:00:00Z,-18.13897349,104.0625,1.2780151
2050-01-01T12:00:00Z,-18.13897349,106.875,1.2831726
2050-01-01T12:00:00Z,-18.13897349,109.6875,1.2900085
2050-01-01T12:00:00Z,-18.13897349,112.5,1.2695007
2050-01-01T12:00:00Z,-18.13897349,115.3125,1.2989197
2050-01-01T12:00:00Z,-18.13897349,118.125,1.2781982
2050-01-01T12:00:00Z,-18.13897349,120.9375,1.1642761
2050-01-01T12:00:00Z,-18.13897349,123.75,2.2522583
2050-01-01T12:00:00Z,-18.13897349,126.5625,2.3407593
2050-01-01T12:00:00Z,-18.13897349,129.375,2.3260803
2050-01-01T12:00:00Z,-18.13897349,132.1875,2.3958435
2050-01-01T12:00:00Z,-18.13897349,135.0,2.359314
2050-01-01T12:00:00Z,-18.13897349,137.8125,2.3244324
2050-01-01T12:00:00Z,-18.13897349,140.625,2.2129822
2050-01-01T12:00:00Z,-18.13897349,143.4375,1.7947083
2050-01-01T12:00:00Z,-18.13897349,146.25,1.6854858
2050-01-01T12:00:00Z,-18.13897349,149.0625,1.2735901
2050-01-01T12:00:00Z,-18.13897349,151.875,1.2792053
2050-01-01T12:00:00Z,-18.13897349,154.6875,1.3178711
2050-01-01T12:00:00Z,-18.13897349,157.5,1.301239
2050-01-01T12:00:00Z,-18.13897349,160.3125,1.2824402
2050-01-01T12:00:00Z,-18.13897349,163.125,1.2623901
2050-01-01T12:00:00Z,-18.13897349,165.9375,1.2508545
2050-01-01T12:00:00Z,-18.13897349,168.75,1.2677612
2050-01-01T12:00:00Z,-18.13897349,171.5625,1.2654419
2050-01-01T12:00:00Z,-18.13897349,174.375,1.2117004
2050-01-01T12:00:00Z,-18.13897349,177.1875,1.1483765
2050-01-01T12:00:00Z,-18.13897349,180.0,1.1094971
2050-01-01T12:00:00Z,-15.34836726,90.0,1.4003296
2050-01-01T12:00:00Z,-15.34836726,92.8125,1.3554382
2050-01-01T12:00:00Z,-15.34836726,95.625,1.3099365
2050-01-01T12:00:00Z,-15.34836726,98.4375,1.2568665
2050-01-01T12:00:00Z,-15.34836726,101.25,1.2618713
2050-01-01T12:00:00Z,-15.34836726,104.0625,1.2691956
2050-01-01T12:00:00Z,-15.34836726,106.875,1.2493896
2050-01-01T12:00:00Z,-15.34836726,109.6875,1.2534485
2050-01-01T12:00:00Z,-15.34836726,112.5,1.2272034
2050-01-01T12:00:00Z,-15.34836726,115.3125,1.223175
2050-01-01T12:00:00Z,-15.34836726,118.125,1.2289734
2050-01-01T12:00:00Z,-15.34836726,120.9375,1.2770386
2050-01-01T12:00:00Z,-15.34836726,123.75,1.6157837
2050-01-01T12:00:00Z,-15.34836726,126.5625,2.2766724
2050-01-01T12:00:00Z,-15.34836726,129.375,2.216278
2050-01-01T12:00:00Z,-15.34836726,132.1875,2.151001
2050-01-01T12:00:00Z,-15.34836726,135.0,2.07135
2050-01-01T12:00:00Z,-15.34836726,137.8125,1.3943176
2050-01-01T12:00:00Z,-15.34836726,140.625,1.3187866
2050-01-01T12:00:00Z,-15.34836726,143.4375,1.6786499
2050-01-01T12:00:00Z,-15.34836726,146.25,1.2686157
2050-01-01T12:00:00Z,-15.34836726,149.0625,1.3457336
2050-01-01T12:00:00Z,-15.34836726,151.875,1.3905334
2050-01-01T12:00:00Z,-15.34836726,154.6875,1.3873291
2050-01-01T12:00:00Z,-15.34836726,157.5,1.3605042
2050-01-01T12:00:00Z,-15.34836726,160.3125,1.3572083
2050-01-01T12:00:00Z,-15.34836726,163.125,1.3558044
2050-01-01T12:00:00Z,-15.34836726,165.9375,1.374939
2050-01-01T12:00:00Z,-15.34836726,168.75,1.3529663
2050-01-01T12:00:00Z,-15.34836726,171.5625,1.2941589
2050-01-01T12:00:00Z,-15.34836726,174.375,1.2513733
2050-01-01T12:00:00Z,-15.34836726,177.1875,1.2358398
2050-01-01T12:00:00Z,-15.34836726,180.0,1.2050171
