time,latitude,longitude,tasmin_mam
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-29.30136213,143.4375,2.9933472
2050-01-01T12:00:00Z,-29.30136213,146.25,3.0471802
2050-01-01T12:00:00Z,-29.30136213,149.0625,3.035736
2050-01-01T12:00:00Z,-29.30136213,151.875,2.44516
2050-01-01T12:00:00Z,-29.30136213,154.6875,1.9839783
2050-01-01T12:00:00Z,-29.30136213,157.5,1.9019165
2050-01-01T12:00:00Z,-29.30136213,160.3125,1.9512024
2050-01-01T12:00:00Z,-29.30136213,163.125,1.9920044
2050-01-01T12:00:00Z,-29.30136213,165.9375,1.9941406
2050-01-01T12:00:00Z,-29.30136213,168.75,2.0033875
2050-01-01T12:00:00Z,-29.30136213,171.5625,1.9802551
2050-01-01T12:00:00Z,-29.30136213,174.375,1.9959412
2050-01-01T12:00:00Z,-29.30136213,177.1875,2.032837
2050-01-01T12:00:00Z,-29.30136213,180.0,2.065918
2050-01-01T12:00:00Z,-26.51077183,90.0,1.4012451
2050-01-01T12:00:00Z,-26.51077183,92.8125,1.3530579
2050-01-01T12:00:00Z,-26.51077183,95.625,1.3092346
2050-01-01T12:00:00Z,-26.51077183,98.4375,1.3186951
2050-01-01T12:00:00Z,-26.51077183,101.25,1.3689575
2050-01-01T12:00:00Z,-26.51077183,104.0625,1.4461365
2050-01-01T12:00:00Z,-26.51077183,106.875,1.514801
2050-01-01T12:00:00Z,-26.51077183,109.6875,1.580658
2050-01-01T12:00:00Z,-26.51077183,112.5,1.8127747
2050-01-01T12:00:00Z,-26.51077183,115.3125,2.8721619
2050-01-01T12:00:00Z,-26.51077183,118.125,2.8811035
2050-01-01T12:00:00Z,-26.51077183,120.9375,2.855713
2050-01-01T12:00:00Z,-26.51077183,123.75,2.8173218
2050-01-01T12:00:00Z,-26.51077183,126.5625,2.8775635
2050-01-01T12:00:00Z,-26.51077183,129.375,2.8174133
2050-01-01T12:00:00Z,-26.51077183,132.1875,2.8616333
2050-01-01T12:00:00Z,-26.51077183,135.0,2.8388062
2050-01-01T12:00:00Z,-26.51077183,137.8125,2.9789124
2050-01-01T12:00:00Z,-26.51077183,140.625,3.1854553
2050-01-01T12:00:00Z,-26.51077183,143.4375,3.3214417
2050-01-01T12:00:00Z,-26.51077183,146.25,3.0899963
2050-01-01T12:00:00Z,-26.51077183,149.0625,2.7745056
2050-01-01T12:00:00Z,-26.51077183,151.875,2.269104
2050-01-01T12:00:00Z,-26.51077183,154.6875,1.9622498
2050-01-01T12:00:00Z,-26.51077183,157.5,1.960083
2050-01-01T12:00:00Z,-26.51077183,160.3125,2.0312805
2050-01-01T12:00:00Z,-26.51077183,163.125,2.0090637
2050-01-01T12:00:00Z,-26.51077183,165.9375,2.0190735
2050-01-01T12:00:00Z,-26.51077183,168.75,1.9952087
2050-01-01T12:00:00Z,-26.51077183,171.5625,1.962616
2050-01-01T12:00:00Z,-26.51077183,174.375,1.9361877
2050-01-01T12:00:00Z,-26.51077183,177.1875,1.9231567
2050-01-01T12:00:00Z,-26.51077183,180.0,1.903717
2050-01-01T12:00:00Z,-23.72017644,90.0,1.5004272
2050-01-01T12:00:00Z,-23.72017644,92.8125,1.4835815
2050-01-01T12:00:00Z,-23.72017644,95.625,1.4725342
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.4717407
2050-01-01T12:00:00Z,-23.72017644,101.25,1.5079346
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.5588684
2050-01-01T12:00:00Z,-23.72017644,106.875,1.5742493
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.5992432
2050-01-01T12:00:00Z,-23.72017644,112.5,1.7363892
2050-01-01T12:00:00Z,-23.72017644,115.3125,2.7296753
2050-01-01T12:00:00Z,-23.72017644,118.125,3.0428467
2050-01-01T12:00:00Z,-23.72017644,120.9375,3.2801208
2050-01-01T12:00:00Z,-23.72017644,123.75,3.316681
2050-01-01T12:00:00Z,-23.72017644,126.5625,3.0992126
2050-01-01T12:00:00Z,-23.72017644,129.375,3.1282043
2050-01-01T12:00:00Z,-23.72017644,132.1875,3.157013
2050-01-01T12:00:00Z,-23.72017644,135.0,2.999176
2050-01-01T12:00:00Z,-23.72017644,137.8125,3.183136
2050-01-01T12:00:00Z,-23.72017644,140.625,3.3296509
2050-01-01T12:00:00Z,-23.72017644,143.4375,3.3119507
2050-01-01T12:00:00Z,-23.72017644,146.25,2.9901733
2050-01-01T12:00:00Z,-23.72017644,149.0625,2.3986511
2050-01-01T12:00:00Z,-23.72017644,151.875,1.993866
2050-01-01T12:00:00Z,-23.72017644,154.6875,1.9273682
2050-01-01T12:00:00Z,-23.72017644,157.5,1.9604187
2050-01-01T12:00:00Z,-23.72017644,160.3125,1.9726257
2050-01-01T12:00:00Z,-23.72017644,163.125,1.9515381
2050-01-01T12:00:00Z,-23.72017644,165.9375,1.9458313
2050-01-01T12:00:00Z,-23.72017644,168.75,1.9068909
2050-01-01T12:00:00Z,-23.72017644,171.5625,1.8408508
2050-01-01T12:00:00Z,-23.72017644,174.375,1.8321838
2050-01-01T12:00:00Z,-23.72017644,177.1875,1.8226013
2050-01-01T12:00:00Z,-23.72017644,180.0,1.7903748
2050-01-01T12:00:00Z,-20.92957676,90.0,1.5355835
2050-01-01T12:00:00Z,-20.92957676,92.8125,1.5473328
2050-01-01T12:00:00Z,-20.92957676,95.625,1.5635376
2050-01-01T12:00:00Z,-20.92957676,98.4375,1.5838013
